Lat,Lon,Data,Inundatie_Target,elevation,mean_precipitation_mm,soil_moisture
46.15629169431192,26.309985103873093,2021-07-23,0,0,0.011603037516276041,0
45.1552317406679,26.74046121393164,2017-08-16,0,0,0.008258554670545789,0
47.44065899264158,24.92772690277325,2018-08-06,0,0,0.48945347468058265,0
46.09445504405668,24.607256372653097,2023-08-17,0,0,0.012249858291060836,0
46.2093098436749,24.988448666164324,2015-07-24,0,0,0.016157273893003112,0
47.01001452992856,22.851562545971625,2019-07-08,0,0,0.03983577092488607,0
45.43851212383568,24.55150433536329,2023-08-13,0,0,0.02028544743855794,0
45.56970344408757,24.47794306886041,2022-07-19,0,0,0.0008675787183973524,0
46.80543201730214,24.54377771957429,2022-08-17,0,0,0.07536455436989113,0
45.682652512837,27.2623610552902,2023-07-22,0,0,0.004907449086507161,0
45.802717360792144,25.656526835659616,2015-07-05,0,0,0.035826806668882015,0
44.42238737579222,24.38206669741844,2025-07-16,0,0,0.03393049593325014,0
47.49083362455714,26.00805498043934,2015-06-26,0,0,0.2268442401179561,0
46.99553698988332,24.794448764330344,2023-07-02,0,0,0.12307034598456489,0
44.58862993062115,24.52576032659294,2015-07-23,0,0,7.726528026439526e-05,0
46.03282062099511,22.90850617181083,2025-07-11,0,0,0.30540095435248477,0
45.89923483849734,23.40289916065083,2016-08-05,0,0,0.005485834898772063,0
45.13990508173676,24.77128187473176,2022-07-23,0,0,0.019091146963614004,0
47.33835990226561,25.244969087497395,2022-07-05,0,0,0.07851918538411458,0
45.93427880298084,24.37400321498012,2025-08-27,0,0,0.0,0
45.70752028681338,24.85553628112183,2019-08-25,0,0,0.09489721722073025,0
45.6656479945888,25.39454813964794,2022-07-05,0,0,0.0771835998252586,0
45.83550760534544,23.91833048846477,2019-07-22,0,0,0.21225214004516602,0
44.87320641077644,23.016263395969453,2016-06-20,0,0,0.037489113984284575,0
45.21490202855399,25.958966227377505,2022-08-21,0,0,0.07963622057879413,0
44.30765441494328,23.75457731657541,2019-06-28,0,0,0.18694886454829462,0
44.309811713302736,26.480456071743045,2019-08-22,0,0,0.0,0
44.61285844749592,24.231213984435783,2019-08-08,0,0,0.0,0
44.462065126027966,26.42259718797324,2017-08-10,0,0,5.9604644775390625e-05,0
46.7747120271087,26.93831836789617,2019-06-05,0,0,0.05384065486766674,0
47.15688518912778,26.26645834222052,2023-08-09,0,0,0.000560725176775897,0
45.88783485664939,26.32313508275546,2017-08-26,0,0,0.0018455364086009838,0
44.58926063264077,23.23793026429748,2024-08-27,0,0,0.015450848473442925,0
46.02922109346853,25.44835827708641,2019-08-19,0,0,3.09061121057581e-05,0
46.22516429052804,27.09532553906107,2016-08-07,0,0,0.00029140048556857643,0
44.926363930986426,26.266847043406912,2024-08-14,0,0,0.00037749608357747394,0
45.0055097357026,22.80131198889847,2024-08-06,0,0,0.08034485357779045,0
45.6533186544909,26.178073809647675,2024-08-20,0,0,0.006452754691795066,0
47.64597130271174,23.537274569026,2024-07-18,0,0,0.011834833357069226,0
47.70210020478985,23.291007142267077,2020-08-28,0,0,2.2075794361255788e-06,0
47.62590982806326,25.4090418335089,2019-07-19,0,0,0.17027501706723813,0
47.64521383609162,25.783427874599965,2024-07-25,0,0,0.24163281476056137,0
47.54063699439582,26.659703720808597,2020-07-18,0,0,0.007940663231743706,0
45.84659054837897,26.13254832914897,2023-08-26,0,0,0.0017991772404423467,0
46.96054055963644,22.87964969914452,2017-06-05,0,0,0.35444233152601456,0
46.31886667682399,25.039387259809025,2022-08-17,0,0,0.03710720274183485,0
45.378761338616535,25.085651089730664,2018-07-27,0,0,0.25620946177729853,0
45.36231620905691,24.793723540094334,2025-08-27,0,0,0.0,0
45.11099382908888,24.79790125727867,2019-06-28,0,0,0.17314928549307365,0
45.04609297890645,27.367023550047385,2018-06-13,0,0,0.008474897455286097,0
44.52583471105694,24.0083247712684,2025-07-14,0,0,0.002799210725007234,0
44.70074192606103,26.95521550117144,2023-08-14,0,0,0.0034349936026114004,0
44.62822130776237,24.858293008627918,2023-06-05,0,0,0.02844024587560583,0
44.47000971788975,25.49079611677356,2016-06-06,0,0,0.20868248409695098,0
44.83122657821942,25.829478793781256,2016-07-04,0,0,0.49235202648021553,0
47.37050726862577,26.82183753061744,2021-06-20,0,0,0.21753487763581453,0
45.119028774674085,26.92642302541058,2015-08-02,0,0,0.0,0
45.63953818109773,24.354517116735884,2025-06-14,0,0,0.0034769376118977866,0
44.83180423093781,25.221215475669045,2018-06-26,0,0,0.25412329921015986,0
44.75425242574926,23.185892100033943,2017-06-15,0,0,0.0026446801644784434,0
44.25570561262307,23.86161716226049,2023-07-22,0,0,0.2009206347995334,0
44.66831792748037,26.22297213925637,2021-07-07,0,0,0.04084904988606771,0
45.25836921555369,23.56406611014855,2024-06-19,0,0,0.0006159146626790365,0
