Lat,Lon,Data,Inundatie_Target,elevation,mean_precipitation_mm,soil_moisture
46.15629169431192,26.309985103873093,2021-07-23,0,0,0,88.73146
45.1552317406679,26.74046121393164,2017-08-16,0,0,0,82.56462
47.44065899264158,24.92772690277325,2018-08-06,0,0,0,78.86936
46.09445504405668,24.607256372653097,2023-08-17,0,0,0,81.24974
46.2093098436749,24.988448666164324,2015-07-24,0,0,0,87.47577
47.01001452992856,22.851562545971625,2019-07-08,0,0,0,79.01521
45.43851212383568,24.55150433536329,2023-08-13,0,0,0,79.94477
45.56970344408757,24.47794306886041,2022-07-19,0,0,0,63.560474
46.80543201730214,24.54377771957429,2022-08-17,0,0,0,85.35912
45.682652512837,27.2623610552902,2023-07-22,0,0,0,74.10101
45.802717360792144,25.656526835659616,2015-07-05,0,0,0,88.89228
44.42238737579222,24.38206669741844,2025-07-16,0,0,0,69.05622
47.49083362455714,26.00805498043934,2015-06-26,0,0,0,87.67913
46.99553698988332,24.794448764330344,2023-07-02,0,0,0,78.83352
44.58862993062115,24.52576032659294,2015-07-23,0,0,0,82.35675
46.03282062099511,22.90850617181083,2025-07-11,0,0,0,83.6241
45.89923483849734,23.40289916065083,2016-08-05,0,0,0,80.98672
45.13990508173676,24.77128187473176,2022-07-23,0,0,0,85.245766
47.33835990226561,25.244969087497395,2022-07-05,0,0,0,84.00402
45.93427880298084,24.37400321498012,2025-08-27,0,0,0,69.352165
45.70752028681338,24.85553628112183,2019-08-25,0,0,0,78.61079
45.6656479945888,25.39454813964794,2022-07-05,0,0,0,82.42126
45.83550760534544,23.91833048846477,2019-07-22,0,0,0,72.62059
44.87320641077644,23.016263395969453,2016-06-20,0,0,0,87.950806
45.21490202855399,25.958966227377505,2022-08-21,0,0,0,83.89558
44.30765441494328,23.75457731657541,2019-06-28,0,0,0,90.57426
44.309811713302736,26.480456071743045,2019-08-22,0,0,0,77.779495
44.61285844749592,24.231213984435783,2019-08-08,0,0,0,82.54824
44.462065126027966,26.42259718797324,2017-08-10,0,0,0,84.569275
46.7747120271087,26.93831836789617,2019-06-05,0,0,0,85.0343
47.15688518912778,26.26645834222052,2023-08-09,0,0,0,81.454315
45.88783485664939,26.32313508275546,2017-08-26,0,0,0,88.81364
44.58926063264077,23.23793026429748,2024-08-27,0,0,0,83.508385
46.02922109346853,25.44835827708641,2019-08-19,0,0,0,85.12722
46.22516429052804,27.09532553906107,2016-08-07,0,0,0,71.49162
44.926363930986426,26.266847043406912,2024-08-14,0,0,0,73.1731
45.0055097357026,22.80131198889847,2024-08-06,0,0,0,80.4845
45.6533186544909,26.178073809647675,2024-08-20,0,0,0,85.53426
47.64597130271174,23.537274569026,2024-07-18,0,0,0,85.31688
47.70210020478985,23.291007142267077,2020-08-28,0,0,0,84.54473
47.62590982806326,25.4090418335089,2019-07-19,0,0,0,82.35155
47.64521383609162,25.783427874599965,2024-07-25,0,0,0,90.03421
47.54063699439582,26.659703720808597,2020-07-18,0,0,0,84.28309
45.84659054837897,26.13254832914897,2023-08-26,0,0,0,73.39166
46.96054055963644,22.87964969914452,2017-06-05,0,0,0,78.377045
46.31886667682399,25.039387259809025,2022-08-17,0,0,0,78.24624
45.378761338616535,25.085651089730664,2018-07-27,0,0,0,79.55787
45.36231620905691,24.793723540094334,2025-08-27,0,0,0,79.453094
45.11099382908888,24.79790125727867,2019-06-28,0,0,0,87.09609
45.04609297890645,27.367023550047385,2018-06-13,0,0,0,65.88886
44.52583471105694,24.0083247712684,2025-07-14,0,0,0,72.848625
44.70074192606103,26.95521550117144,2023-08-14,0,0,0,70.41147
44.62822130776237,24.858293008627918,2023-06-05,0,0,0,78.5533
44.47000971788975,25.49079611677356,2016-06-06,0,0,0,83.10199
44.83122657821942,25.829478793781256,2016-07-04,0,0,0,86.832924
47.37050726862577,26.82183753061744,2021-06-20,0,0,0,85.52004
45.119028774674085,26.92642302541058,2015-08-02,0,0,0,84.12567
45.63953818109773,24.354517116735884,2025-06-14,0,0,0,79.2667
44.83180423093781,25.221215475669045,2018-06-26,0,0,0,84.39555
44.75425242574926,23.185892100033943,2017-06-15,0,0,0,79.0471
44.25570561262307,23.86161716226049,2023-07-22,0,0,0,91.718796
44.66831792748037,26.22297213925637,2021-07-07,0,0,0,88.812706
45.25836921555369,23.56406611014855,2024-06-19,0,0,0,82.023705
47.70956169565959,25.105482601853367,2017-07-16,0,0,0,83.90014
44.29066126591354,27.13810920300477,2017-07-27,0,0,0,91.78878
