Lat,Lon,Data,Inundatie_Target,elevation,mean_precipitation_mm,soil_moisture
46.32491785259339,24.209856841473893,2021-06-03,0,0,0,0
44.37922976403434,26.48694253737628,2016-06-14,0,0,0,0
47.357761088571515,22.760709122046276,2015-06-07,0,0,0,0
46.54980696441594,23.730837849563258,2016-07-18,0,0,0,0
45.72764913310984,25.351840873647138,2020-08-09,0,0,0,0
45.10543409939509,26.81442666338838,2023-08-08,0,0,0,0
46.53063988406679,23.172549079489734,2020-06-19,0,0,0,0
44.61093474760305,24.702370503770194,2016-07-24,0,0,0,0
44.530169177069915,25.6916650536323,2020-07-24,0,0,0,0
44.81975731711866,25.78414585911689,2023-07-05,0,0,0,0
45.36414590414158,24.50923432413732,2020-07-26,0,0,0,0
44.34739240951283,24.796903307164175,2024-06-22,0,0,0,0
44.838105729990325,24.702401784256807,2019-06-27,0,0,0,0
45.398107887065386,24.308062692618407,2015-07-02,0,0,0,0
47.72137071638657,24.47401314280232,2016-06-04,0,0,0,0
45.00955314889794,26.50682875259041,2022-06-02,0,0,0,0
46.72683898928022,27.183095050475707,2021-08-09,0,0,0,0
47.115539031426856,27.114882198385562,2022-07-01,0,0,0,0
46.17701518713593,26.272465178646563,2023-06-19,0,0,0,0
47.49540288976378,26.701716432782003,2019-06-15,0,0,0,0
44.35886708838936,23.987228779331087,2025-07-10,0,0,0,0
45.56550852904999,27.1305931329989,2024-08-02,0,0,0,0
47.08473874750809,23.72997044825468,2015-07-06,0,0,0,0
45.40746692711287,25.316177437553293,2020-07-01,0,0,0,0
44.42691038572003,25.945478758517655,2020-07-06,0,0,0,0
47.01686658196497,25.944154109727688,2017-07-13,0,0,0,0
44.49122965277207,24.548639988221353,2024-08-08,0,0,0,0
47.698373921054916,25.687078332169122,2019-06-22,0,0,0,0
46.327817660176954,24.260893862750393,2021-07-22,0,0,0,0
46.947306910126414,23.745882595483277,2016-07-20,0,0,0,0
45.16785895750922,25.496717429922864,2024-06-15,0,0,0,0
46.15626976577531,26.11546494558266,2024-08-15,0,0,0,0
44.83357169635821,24.78848225745176,2018-06-23,0,0,0,0
44.2495038249507,25.564948596077933,2024-06-26,0,0,0,0
44.29434303364305,26.88645928742043,2016-08-05,0,0,0,0
45.309324747083544,25.72610853551261,2015-06-03,0,0,0,0
46.921890276789064,26.738859012591327,2015-07-07,0,0,0,0
45.864896623461135,25.80012994958,2023-06-13,0,0,0,0
45.61898800826576,25.40992313311761,2018-06-07,0,0,0,0
45.549286837925926,23.436990152246548,2022-07-09,0,0,0,0
45.12761382660857,23.771412026906678,2016-06-16,0,0,0,0
44.71636747820799,22.951373073458555,2018-08-02,0,0,0,0
47.668340908034374,23.777580788469788,2019-07-20,0,0,0,0
44.90433499793216,26.782944731457622,2018-08-27,0,0,0,0
46.73447796024625,23.12540114478182,2022-06-13,0,0,0,0
46.09532644384992,26.481855525071893,2024-07-13,0,0,0,0
44.70961260057395,25.39098899785001,2024-06-02,0,0,0,0
44.95832889863066,24.89749177943496,2016-08-16,0,0,0,0
44.55678387906508,25.233815433239116,2017-08-09,0,0,0,0
46.261681230219814,26.450649949842127,2017-08-06,0,0,0,0
47.19779297238681,24.55120949520308,2021-06-12,0,0,0,0
44.98490771108112,26.121373447173966,2020-06-20,0,0,0,0
45.68687455480792,23.175351494228995,2025-07-21,0,0,0,0
47.11928998030659,26.56098494028884,2018-06-12,0,0,0,0
45.129874591616584,26.993101993307853,2015-06-08,0,0,0,0
46.481992032783616,27.014695522670188,2020-07-03,0,0,0,0
44.790369079592345,24.95291008290144,2016-06-04,0,0,0,0
46.26205783157817,22.962899718766167,2020-08-15,0,0,0,0
47.65456764209596,23.914082901327774,2020-08-19,0,0,0,0
45.964529130590854,26.04347754915197,2022-06-08,0,0,0,0
45.29345188706085,24.510934148451,2019-06-10,0,0,0,0
46.335780020727256,24.785462502112185,2019-08-21,0,0,0,0
44.59628965910974,25.216211858678875,2017-06-02,0,0,0,0
45.2208458640426,23.206071867334288,2023-06-20,0,0,0,0
46.226399913300284,25.42131558057885,2021-08-25,0,0,0,0
46.39541860105794,22.92609116833334,2022-06-07,0,0,0,0
45.41301920876444,25.799456370685146,2024-07-09,0,0,0,0
45.80903502348414,22.99978048718834,2025-08-15,0,0,0,0
46.75412139109358,24.097548302903746,2015-06-25,0,0,0,0
44.66803541641957,26.852729484421978,2020-06-10,0,0,0,0
46.04381111961766,25.13976814500631,2015-08-11,0,0,0,0
47.59692359163228,22.800659864338176,2020-06-22,0,0,0,0
46.84780153331904,26.84269972092319,2015-08-14,0,0,0,0
46.549390580833126,25.972612938714327,2021-08-01,0,0,0,0
44.88072242017568,26.219274909808338,2021-06-07,0,0,0,0
47.083260758378906,25.335959128780907,2025-08-26,0,0,0,0
46.85886308755534,23.217029852893205,2019-06-22,0,0,0,0
44.479026151297276,24.445843154615872,2021-08-09,0,0,0,0
45.83968425503268,26.92276948713028,2018-06-21,0,0,0,0
44.337672778796914,26.342078884647197,2023-06-04,0,0,0,0
46.03779029499056,27.169597185956675,2023-06-08,0,0,0,0
46.02410885227746,26.67477358975179,2024-08-21,0,0,0,0
45.617607381210284,24.326290719866854,2017-06-11,0,0,0,0
44.500347308200986,24.965564215908092,2016-06-20,0,0,0,0
46.13461828645982,27.045142756079805,2019-08-06,0,0,0,0
46.885058869333456,26.993880245778325,2021-08-01,0,0,0,0
44.40062533037562,23.468871233020717,2016-07-04,0,0,0,0
47.441878810940935,25.721218184375065,2025-07-27,0,0,0,0
46.193801045485905,25.344678878439225,2021-07-04,0,0,0,0
47.23593088158473,23.169341316510426,2021-07-20,0,0,0,0
45.06344692257486,25.723186140610764,2017-08-05,0,0,0,0
46.522692744643095,26.239007371254118,2017-08-23,0,0,0,0
46.75698006109516,23.11492014034587,2015-07-14,0,0,0,0
46.68111010674532,25.555091589354994,2019-06-04,0,0,0,0
46.99531883830221,26.73571642409237,2022-08-23,0,0,0,0
44.469514149563715,26.334128541674673,2021-06-11,0,0,0,0
45.22956473503095,22.993008071727324,2021-06-12,0,0,0,0
47.32750080371101,24.949789146528936,2017-08-03,0,0,0,0
44.99707486624376,26.35710005083119,2023-07-19,0,0,0,0
45.11822229477009,25.39207574305464,2024-08-24,0,0,0,0
47.51557267461761,22.948858276299216,2017-06-15,0,0,0,0
47.386395220804545,22.816561559478487,2015-07-27,0,0,0,0
45.87518700978105,24.17035208309168,2016-06-11,0,0,0,0
46.816181149613634,26.23617102169434,2020-07-13,0,0,0,0
45.284382184232385,24.476060312559355,2024-06-19,0,0,0,0
47.03468751140355,24.3797030208959,2019-08-04,0,0,0,0
45.33356471783685,24.15293240667126,2021-06-05,0,0,0,0
46.98590306893872,24.961759409879463,2021-08-10,0,0,0,0
45.11102000074597,23.995079212002466,2018-08-08,0,0,0,0
46.44287638930346,26.831190440006974,2025-08-18,0,0,0,0
46.75705580732674,25.80621949426605,2017-06-04,0,0,0,0
47.49497867486234,23.481645042578908,2017-07-18,0,0,0,0
47.25535737842467,26.197392722862375,2016-08-28,0,0,0,0
47.03064069871802,23.292892840706585,2024-08-08,0,0,0,0
46.56314873589629,25.537360813293095,2024-08-17,0,0,0,0
45.363538644427386,24.840295852656535,2022-06-10,0,0,0,0
46.4559739165162,22.934941333607647,2021-08-01,0,0,0,0
46.403518244903246,22.920392656372176,2021-08-21,0,0,0,0
44.91029720407885,25.547156402179443,2025-08-06,0,0,0,0
46.75852187743981,26.899559167624528,2023-06-17,0,0,0,0
46.66011764414196,25.78759462120319,2015-07-18,0,0,0,0
46.982346032829355,26.70313524196767,2024-07-24,0,0,0,0
44.93925940798143,26.328011987919883,2020-07-19,0,0,0,0
45.09378848093497,26.521857240977393,2021-08-28,0,0,0,0
44.49734147151175,26.089512056753353,2022-07-19,0,0,0,0
45.099671935294275,25.996737989441396,2019-06-15,0,0,0,0
47.35242692517372,27.28312279785036,2018-08-17,0,0,0,0
47.22243621641505,25.196934217898168,2020-08-25,0,0,0,0
47.49970455924764,25.663049569443995,2016-08-04,0,0,0,0
47.675282767740846,24.426289398183112,2022-08-06,0,0,0,0
47.68742901340535,26.221103495349766,2024-06-05,0,0,0,0
44.30372824228879,26.36265346807233,2016-07-21,0,0,0,0
47.07723659010834,24.966435046086104,2020-06-03,0,0,0,0
46.16128376228056,25.179493086673894,2016-08-19,0,0,0,0
44.56082744695882,23.00016569410571,2020-06-11,0,0,0,0
45.123671719915386,24.90015740844838,2021-08-06,0,0,0,0
44.679348222083384,27.1725802926821,2020-08-23,0,0,0,0
47.34473140520322,22.942552779972385,2021-06-07,0,0,0,0
45.13171334563197,25.0581725610466,2015-06-20,0,0,0,0
47.162528326201375,24.71102707864388,2025-06-13,0,0,0,0
46.39322449331541,22.753229821059666,2022-06-11,0,0,0,0
45.53918132554122,27.029891683458953,2015-08-13,0,0,0,0
45.058184486178334,23.0458066719117,2015-07-04,0,0,0,0
45.33585594658861,23.930942461368986,2021-07-27,0,0,0,0
47.67846105081202,27.24588354164871,2015-06-28,0,0,0,0
45.98924762307511,25.807724057286737,2020-06-26,0,0,0,0
47.591729007937325,23.069400117492982,2025-07-20,0,0,0,0
44.39651319614536,22.89060238288906,2017-06-28,0,0,0,0
46.82639753471547,26.219420744743637,2015-06-07,0,0,0,0
